SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUNDARMHLD, EQ, 22-Mar-2022,73,73,73.3,71.8,73.3,72.95,72.7,75414,54.82,705,55297,73.32
SUNDRMBRAK, EQ, 22-Mar-2022,355.95,355.95,362.9,345,354.5,350.15,355.08,16739,59.44,465,12619,75.39
SUNDRMFAST, EQ, 22-Mar-2022,883.55,885,904.7,857.1,898.9,891.9,879.35,57644,506.89,10222,27607,47.89
SUNFLAG, EQ, 22-Mar-2022,70.9,70.55,71.9,68.7,69.65,69.55,69.99,451484,315.98,4961,227717,50.44
SUNPHARMA, EQ, 22-Mar-2022,913.8,913.8,922,902.5,913,914.1,913.36,2174495,19861.03,60939,656190,30.18
SUNTECK, EQ, 22-Mar-2022,445.35,447.5,448.7,439.65,442.95,442.9,444.24,232659,1033.55,6407,46387,19.94
SUNTV, EQ, 22-Mar-2022,465.85,469.95,481.15,455,459.5,459.85,469.95,4455083,20936.66,48199,1174964,26.37
SUPERHOUSE, EQ, 22-Mar-2022,171.2,174,174,170.05,172.9,172.4,172.25,4175,7.19,167,2616,62.66
SUPERSPIN, BE, 22-Mar-2022,13,13.1,13.6,12.35,13,12.9,13,83710,10.88,237, -, -
SUPPETRO, EQ, 22-Mar-2022,872.7,881.25,893,869.1,876.25,877.65,880.63,192198,1692.55,15437,85453,44.46
SUPRAJIT, EQ, 22-Mar-2022,328.55,332,334.9,323.15,325.35,325.5,327.05,103966,340.02,4865,39985,38.46
SUPREMEENG, EQ, 22-Mar-2022,2.05,2.05,2.1,2,2,2.05,2.04,1698244,34.58,638,1209288,71.21
SUPREMEIND, EQ, 22-Mar-2022,2044.35,2052.65,2055.1,2005,2015,2023.75,2021.45,72807,1471.76,8439,49693,68.25
SUPREMEINF, BE, 22-Mar-2022,18.65,18.65,18.65,17.75,17.75,17.8,17.85,8196,1.46,79, -, -
SUPRIYA, EQ, 22-Mar-2022,471.05,470.5,472.95,458.25,459.35,461.3,465.39,396824,1846.76,13467,137587,34.67
SURANASOL, BE, 22-Mar-2022,23.95,22.95,24.9,22.95,23.75,23.75,23.7,38658,9.16,450, -, -
SURANAT&P, BE, 22-Mar-2022,11.85,11.3,11.85,11.3,11.65,11.3,11.36,63072,7.16,352, -, -
SURANI, SM, 22-Mar-2022,46.8,44.8,44.8,44.5,44.8,44.65,44.65,12000,5.36,5,12000,100
SURYALAXMI, EQ, 22-Mar-2022,80.5,84.15,84.15,81.05,82,83.15,83.34,48550,40.46,833,36521,75.22
SURYAROSNI, EQ, 22-Mar-2022,440.85,443,445.65,425.2,430.1,429.1,431.25,98887,426.45,4018,52053,52.64
SURYODAY, EQ, 22-Mar-2022,111.65,111,113.2,109.7,111.15,111.1,110.73,72852,80.67,1600,44848,61.56
SUTLEJTEX, EQ, 22-Mar-2022,73.55,73.7,74.9,73.15,74.35,74.25,74.04,156406,115.8,2167,88886,56.83
SUULD, EQ, 22-Mar-2022,183.85,184.05,192,182.1,187,187.05,187.68,97014,182.08,1928,58703,60.51
SUVEN, EQ, 22-Mar-2022,82.35,82.1,84,81.65,82,82.1,82.74,199771,165.29,2741,95656,47.88
SUVENPHAR, EQ, 22-Mar-2022,521.8,526.35,537,522.45,537,534.25,529.95,95438,505.77,10630,49901,52.29
SUVIDHAA, EQ, 22-Mar-2022,9.1,9.2,9.2,8.65,8.85,8.8,8.83,522857,46.16,1035,300372,57.45
SUZLON, EQ, 22-Mar-2022,9.6,9.65,9.7,9.45,9.55,9.5,9.53,15498103,1476.33,21040,8949009,57.74
SVLL, SM, 22-Mar-2022,112,112,112,112,112,112,112,5000,5.6,5,5000,100
SVPGLOB, EQ, 22-Mar-2022,45.2,45.7,45.8,43.55,44.1,44.1,44.58,436658,194.68,2675,200664,45.95
SWANENERGY, EQ, 22-Mar-2022,180.75,181,181.45,177.1,180.95,179.8,178.92,35212,63,1193,15001,42.6
SWARAJENG, EQ, 22-Mar-2022,1392.7,1392.7,1392.7,1352.55,1372.25,1368.1,1368.43,7164,98.03,1054,5021,70.09
SWELECTES, BE, 22-Mar-2022,326.2,332,342,312.35,334,332.25,332.57,7346,24.43,172, -, -
SWSOLAR, EQ, 22-Mar-2022,324.7,324.7,324.7,313.1,316.95,316.9,316.91,300838,953.39,10966,149587,49.72
SYMPHONY, EQ, 22-Mar-2022,1122.45,1136,1136,1100.3,1119,1113.65,1114.82,66674,743.29,7857,22851,34.27
SYNGENE, EQ, 22-Mar-2022,583.95,583.95,592.7,583.95,590,588.5,588.28,254251,1495.71,7669,123904,48.73
TAINWALCHM, EQ, 22-Mar-2022,72.05,72,72.85,69.5,70.9,70.65,70.64,12554,8.87,372,8666,69.03
TAJGVK, EQ, 22-Mar-2022,142.2,142.95,146.45,141.15,142.25,142.55,144.09,401597,578.64,5929,108305,26.97
TAKE, EQ, 22-Mar-2022,32,32,33.25,31,31.3,31.3,31.94,886919,283.26,4710,509041,57.39
TALBROAUTO, EQ, 22-Mar-2022,494.45,488.6,510.95,484.1,502.7,504.05,498.82,91020,454.03,6366,37118,40.78
TANLA, EQ, 22-Mar-2022,1464.75,1483.3,1483.3,1425.65,1453,1449.05,1449.41,198693,2879.87,15967,91602,46.1
TANTIACONS, BZ, 22-Mar-2022,15.25,15.6,15.95,14.55,15,15,15,9239,1.39,68, -, -
TARACHAND, SM, 22-Mar-2022,50.05,53.9,53.9,48,50.95,50.95,51.18,20000,10.24,9,10000,50
TARAPUR, BE, 22-Mar-2022,4.7,4.7,4.7,4.5,4.65,4.6,4.55,3277,0.15,37, -, -
TARC, EQ, 22-Mar-2022,40,40.3,40.5,39.75,39.85,39.9,40.08,552918,221.63,3611,311732,56.38
TARMAT, EQ, 22-Mar-2022,64.5,63.5,72.8,63.5,68.2,68.35,69.59,434776,302.54,5543,138063,31.75
TARSONS, EQ, 22-Mar-2022,674.6,675,682.4,662.25,667.9,670.45,671.45,79986,537.06,6062,33871,42.35
TASTYBITE, EQ, 22-Mar-2022,11180.6,11300,11300,11109.45,11220,11192.55,11184.25,826,92.38,380,569,68.89
TATACAPHSG, N2, 22-Mar-2022,1025,1029,1029.89,1029,1029.89,1029.89,1029.67,40,0.41,2,40,100
TATACAPHSG, N4, 22-Mar-2022,1035,1034,1034,1034,1034,1034,1034,10,0.1,1,10,100
TATACAPHSG, N8, 22-Mar-2022,1061.3,1140,1215,1066.06,1096.8,1096.8,1178.93,1611,18.99,8,1211,75.17
TATACHEM, EQ, 22-Mar-2022,939.25,939,960,926.1,953.55,954.7,945.83,1178357,11145.23,24579,349206,29.63
TATACOFFEE, EQ, 22-Mar-2022,198.85,198.9,203.7,197.8,199.9,200.4,200.12,646727,1294.22,8755,169863,26.27
TATACOMM, EQ, 22-Mar-2022,1147.8,1150.95,1153.6,1121.8,1141,1142.7,1141.59,380821,4347.42,17389,161508,42.41
TATACONSUM, EQ, 22-Mar-2022,747.8,750,758,731.4,753,752.9,743.44,3047970,22659.84,67096,658597,21.61
TATAELXSI, EQ, 22-Mar-2022,7403.75,7429.8,7554.05,7311,7504,7512.6,7475.31,312549,23364.02,41848,69925,22.37
TATAINVEST, EQ, 22-Mar-2022,1355,1356,1365,1337,1362,1351.65,1349.61,14212,191.81,1714,7716,54.29
TATAMETALI, EQ, 22-Mar-2022,828.8,820.2,842.75,820.2,829.5,827.4,833.54,87620,730.35,6200,27021,30.84
TATAMOTORS, EQ, 22-Mar-2022,427.95,428.1,441.45,421.2,440.85,440.35,432.31,30441493,131600.89,272265,7004778,23.01
TATAMTRDVR, EQ, 22-Mar-2022,206.85,206.95,214,203.25,212.9,212.45,208.91,3878136,8101.69,23289,1191396,30.72
TATAPOWER, EQ, 22-Mar-2022,227.95,229.1,231.9,226.3,231.8,231.4,229.14,14893566,34126.95,110251,3579152,24.03
TATASTEEL, EQ, 22-Mar-2022,1302.95,1320,1330,1288.05,1308,1302,1308.02,8179588,106990.83,179422,1453659,17.77
TATASTLLP, EQ, 22-Mar-2022,754,754,773,754,760.1,759.25,764.73,107261,820.26,5841,36595,34.12
TATVA, EQ, 22-Mar-2022,2252.15,2252.15,2257.5,2218.85,2226,2226.6,2230.23,19981,445.62,3012,6556,32.81
TBZ, EQ, 22-Mar-2022,73.85,74.45,74.45,71.8,72.35,72.3,72.97,201986,147.39,2369,87588,43.36
TCFSL, ND, 22-Mar-2022,1072,1070.05,1070.05,1070.05,1070.05,1070.05,1070.05,50,0.54,1,50,100
TCFSL, NF, 22-Mar-2022,1200,1160.01,1189,1160.01,1170,1170,1169.68,1351,15.8,32,1000,74.02
TCFSL, NJ, 22-Mar-2022,1091.9,1090.7,1090.7,1085,1085,1085,1087.85,10,0.11,2,0,0
TCI, EQ, 22-Mar-2022,567.75,571.95,582.6,558,576.35,577.55,567.55,67605,383.69,5519,20827,30.81
TCIDEVELOP, EQ, 22-Mar-2022,310,302.05,327,302.05,319,316.35,305.48,10484,32.03,215,9371,89.38
TCIEXP, EQ, 22-Mar-2022,1748.25,1765.6,1768.45,1690,1750,1751.6,1736.87,18360,318.89,2720,12215,66.53
TCIFINANCE, BE, 22-Mar-2022,6.55,6.35,6.55,6.25,6.25,6.25,6.28,6747,0.42,41, -, -
TCNSBRANDS, EQ, 22-Mar-2022,791.35,807.95,807.95,782,799,799.6,793.93,7975,63.32,1146,2893,36.28
TCPLPACK, EQ, 22-Mar-2022,706.35,715,718.5,697,701.15,701.75,709.57,47788,339.09,7394,7394,15.47
TCS, EQ, 22-Mar-2022,3626.7,3640,3711,3625,3704.95,3700.95,3674.13,2907611,106829.34,124599,1931906,66.44
TDPOWERSYS, EQ, 22-Mar-2022,359.3,360.45,365.75,351.1,358.5,356.3,357.22,17269,61.69,2566,9346,54.12
TEAMLEASE, EQ, 22-Mar-2022,3918.3,3852,4015,3852,3975,3990.15,3952.97,5544,219.15,1827,2679,48.32
TECH, EQ, 22-Mar-2022,35.42,35.42,36.23,35.27,36.1,36.01,35.78,6819,2.44,101,3660,53.67
TECHIN, BE, 22-Mar-2022,9.7,9.4,10.15,9.25,10.15,10,9.75,39864,3.89,100, -, -
TECHM, EQ, 22-Mar-2022,1479.8,1486.9,1543.95,1475.05,1541.75,1538.2,1513.32,3030660,45863.71,109226,1385618,45.72
TECHNOE, EQ, 22-Mar-2022,240.25,242.95,242.95,238.05,240,239.95,240.1,58580,140.65,1991,40937,69.88
TEGA, EQ, 22-Mar-2022,471.1,475.4,475.4,466.3,471,470.35,469.87,77879,365.93,3833,43830,56.28
TEJASNET, EQ, 22-Mar-2022,394.75,401.8,401.8,385.55,389.75,389.35,389.67,207618,809.03,3879,127698,61.51
TEMBO, EQ, 22-Mar-2022,226.75,234.7,234.7,215.45,219.9,217.35,220.34,87580,192.98,3152,13686,15.63
TERASOFT, EQ, 22-Mar-2022,47.95,46.7,48.1,46.15,47.4,47.5,47.07,33818,15.92,651,24722,73.1
TEXINFRA, EQ, 22-Mar-2022,58.1,57.5,58.65,57.25,57.95,57.6,57.84,30066,17.39,293,26947,89.63
TEXMOPIPES, EQ, 22-Mar-2022,78.85,79.8,79.8,77.2,78.55,78.05,78.08,86216,67.31,1546,53347,61.88
TEXRAIL, EQ, 22-Mar-2022,37.55,37.9,37.95,36.6,37.6,37.65,37.28,1055856,393.58,3521,633771,60.02
TFCILTD, EQ, 22-Mar-2022,58.95,59.55,59.6,58.35,59.3,58.95,58.71,109091,64.05,996,54507,49.96
TFL, EQ, 22-Mar-2022,9.3,9.45,9.65,8.9,9,9,9.1,6423,0.58,59,3544,55.18
TGBHOTELS, EQ, 22-Mar-2022,10.4,10,10.35,9.9,9.9,9.95,9.94,47327,4.71,210,39618,83.71
THANGAMAYL, EQ, 22-Mar-2022,1172.45,1181.25,1186.95,1150,1162,1157.25,1161.66,7030,81.66,994,3859,54.89
THEINVEST, EQ, 22-Mar-2022,105.45,104.9,107.8,104.55,105.2,106.15,106.13,9399,9.98,247,5268,56.05
THEJO, SM, 22-Mar-2022,1124.4,1172,1177,1132,1165,1165,1153.92,3300,38.08,21,3000,90.91
THEMISMED, EQ, 22-Mar-2022,1023.5,1030.05,1030.05,1001.1,1010,1010.15,1010.65,1337,13.51,148,860,64.32
THERMAX, EQ, 22-Mar-2022,2066.35,2055.15,2100,2035.3,2066.35,2077.35,2065.57,34187,706.15,5799,12411,36.3
THOMASCOOK, EQ, 22-Mar-2022,66.35,65.25,68.9,64.8,68.05,67.65,66.58,552479,367.85,3674,230126,41.65
THOMASCOTT, BE, 22-Mar-2022,43.45,43.7,45.6,42.05,43.6,45.15,45.19,5039,2.28,73, -, -
THYROCARE, EQ, 22-Mar-2022,772.85,774.9,795,774.9,791.05,791.6,786.27,114702,901.86,9202,64015,55.81
TI, EQ, 22-Mar-2022,72.9,73.9,74.15,72.55,72.95,73,73.4,116062,85.19,678,84149,72.5
TIDEWATER, EQ, 22-Mar-2022,1180.65,1191,1196,1170.95,1191,1190.6,1185.87,16082,190.71,2734,7882,49.01
TIIL, EQ, 22-Mar-2022,1037,1037,1048.8,1019.75,1029,1030.7,1038.02,10530,109.3,1169,6272,59.56
TIINDIA, EQ, 22-Mar-2022,1574.8,1587.8,1618.05,1572.95,1605.1,1610,1596.88,130892,2090.19,10082,70274,53.69
TIJARIA, BE, 22-Mar-2022,7,6.65,6.95,6.65,6.75,6.7,6.68,23704,1.58,62, -, -
TIL, EQ, 22-Mar-2022,111.5,112.95,112.95,110,111,110.95,111.52,20412,22.76,524,16497,80.82
TIMESCAN, SM, 22-Mar-2022,98.45,91.1,94.25,91.1,93,93.25,92.96,8000,7.44,4,8000,100
TIMESGTY, EQ, 22-Mar-2022,61.75,61.8,61.8,60,60.65,60.7,60.46,8830,5.34,123,6437,72.9
TIMETECHNO, EQ, 22-Mar-2022,72.25,73,73,70.5,71.05,70.9,71.19,578427,411.79,4491,384324,66.44
TIMKEN, EQ, 22-Mar-2022,2224.6,2222.5,2239.8,2180.6,2210,2207.3,2207.13,35809,790.35,6172,15949,44.54
TINPLATE, EQ, 22-Mar-2022,392.85,394,402.25,382.55,385.15,385.7,392.57,888397,3487.59,20892,244858,27.56
TIPSINDLTD, BE, 22-Mar-2022,2258.65,2273.8,2294,2226.05,2260,2259.8,2259.92,2463,55.66,364, -, -
TIRUMALCHM, EQ, 22-Mar-2022,242.2,243.45,247.7,238.05,243.9,243.55,243.09,795211,1933.05,12903,221163,27.81
TIRUPATI, SM, 22-Mar-2022,84.7,80.5,80.5,80.5,80.5,80.5,80.5,3000,2.42,1,3000,100
TIRUPATIFL, EQ, 22-Mar-2022,11.4,11.05,11.8,11.05,11.8,11.7,11.4,23119,2.64,109,18329,79.28
TITAN, EQ, 22-Mar-2022,2707.25,2716.25,2718.8,2646.45,2713.05,2712.75,2686.88,1279904,34389.51,84057,414874,32.41
TMRVL, EQ, 22-Mar-2022,16.2,16.1,16.6,15.8,15.8,15.95,16.17,80531,13.02,538,49427,61.38
TNPETRO, EQ, 22-Mar-2022,109.7,109.85,110.4,106.8,107.55,107.6,107.96,347717,375.38,6248,193165,55.55
TNPL, EQ, 22-Mar-2022,160.75,162.4,163.05,157.25,161.35,161,160.24,469655,752.6,7358,143974,30.66
TNTELE, BE, 22-Mar-2022,9.5,9.5,9.5,9.05,9.3,9.1,9.16,17050,1.56,111, -, -
TOKYOPLAST, EQ, 22-Mar-2022,101.2,103.2,103.85,99,100.2,100.4,100.61,16187,16.29,567,8800,54.36
TORNTPHARM, EQ, 22-Mar-2022,2763.6,2763.6,2774.7,2705.7,2752,2762.2,2743.52,192811,5289.8,11116,123622,64.12
TORNTPOWER, EQ, 22-Mar-2022,482.2,482.2,487,478.6,485.75,485.4,483.19,216083,1044.08,6426,75716,35.04
TOTAL, BE, 22-Mar-2022,67.05,65.05,68,63.7,64.5,64.8,64.48,31400,20.25,172, -, -
TOUCHWOOD, EQ, 22-Mar-2022,93.1,94.9,95.25,91.35,94.85,92.65,92.56,13271,12.28,286,9713,73.19
TPLPLASTEH, EQ, 22-Mar-2022,127.55,130.1,130.1,125.6,126.7,127,127.91,5899,7.55,246,3387,57.42
TREEHOUSE, BE, 22-Mar-2022,8.45,8.45,8.6,8.05,8.45,8.4,8.16,23386,1.91,112, -, -
TREJHARA, EQ, 22-Mar-2022,67.7,67.7,68.2,66.95,67.05,67.25,67.51,41666,28.13,531,30271,72.65
TRENT, EQ, 22-Mar-2022,1279.6,1275,1298.45,1256,1280,1286.35,1279.98,713407,9131.44,25299,236275,33.12
TRF, EQ, 22-Mar-2022,163.05,168.95,168.95,154.9,154.9,154.9,159.91,111826,178.82,2739,62844,56.2
TRIDENT, BE, 22-Mar-2022,52.85,53,53,51.4,52.9,52.8,52.23,2944445,1537.75,28085, -, -
TRIGYN, EQ, 22-Mar-2022,143.8,144,148.1,141.75,146.3,146.2,144.38,191175,276.02,3671,86692,45.35
TRIL, EQ, 22-Mar-2022,34.1,34.15,34.7,33.4,33.75,33.6,33.78,248066,83.8,1600,149966,60.45
TRITURBINE, EQ, 22-Mar-2022,189.4,190.95,197,188.15,193.5,192.5,192.78,404070,778.95,7975,109134,27.01
TRIVENI, EQ, 22-Mar-2022,323.85,326,334.95,320,332.7,332.2,329.56,1601689,5278.46,27166,348992,21.79
TTKHLTCARE, EQ, 22-Mar-2022,871,865,880,842.55,853.2,860.45,860.82,60300,519.07,5300,26193,43.44
TTKPRESTIG, EQ, 22-Mar-2022,848.75,850,850.05,826.75,829.95,828.9,833.51,181902,1516.17,5205,150409,82.69
TTL, EQ, 22-Mar-2022,110.1,110.95,111.8,107,109.35,109.45,108.86,39158,42.63,963,19760,50.46
TTML, BE, 22-Mar-2022,137.95,144.8,144.8,144.8,144.8,144.8,144.8,315759,457.22,3156, -, -
TV18BRDCST, EQ, 22-Mar-2022,68.6,69.1,73.9,68.5,73.8,73,71.71,37855203,27145.48,75601,10783975,28.49
TVSELECT, EQ, 22-Mar-2022,222.95,226,227.95,221.55,223.5,224.95,224.43,81540,183,2639,36865,45.21
TVSMOTOR, EQ, 22-Mar-2022,608.7,606,614.75,599.55,607.45,612.55,608.64,821505,4999.99,18034,182269,22.19
TVSSRICHAK, EQ, 22-Mar-2022,1720.05,1728.7,1739.45,1695,1709,1706.8,1708.19,7241,123.69,1013,5571,76.94
TVTODAY, EQ, 22-Mar-2022,395.25,397.25,399.1,390.05,396.1,396.3,392.47,56431,221.48,2242,24405,43.25
TVVISION, BE, 22-Mar-2022,3,3.15,3.15,3.15,3.15,3.15,3.15,16486,0.52,16, -, -
TWL, EQ, 22-Mar-2022,99.8,100.5,101.5,98,100.05,100.35,99.71,526830,525.28,5780,202957,38.52
UBL, EQ, 22-Mar-2022,1445.7,1433.1,1444.7,1404.55,1440,1435.3,1426.93,175151,2499.29,15551,46815,26.73
UCALFUEL, EQ, 22-Mar-2022,118.95,120.1,120.1,115.95,117.2,117.05,116.9,57392,67.09,1037,38656,67.35
UCL, SM, 22-Mar-2022,62,60,60,60,60,60,60,2000,1.2,1,2000,100
UCOBANK, EQ, 22-Mar-2022,11.9,11.9,11.95,11.75,11.9,11.85,11.83,1768679,209.19,12388,797429,45.09
UDAICEMENT, EQ, 22-Mar-2022,31.95,31.15,32.25,31.15,31.75,31.9,31.85,108975,34.71,978,86350,79.24
UFLEX, EQ, 22-Mar-2022,610.15,608,614.8,565,601.75,603.2,604.17,487318,2944.23,44603,137770,28.27
UFO, EQ, 22-Mar-2022,100.2,100.3,102,99.9,100.1,100.3,100.68,129002,129.87,2511,46506,36.05
UGARSUGAR, EQ, 22-Mar-2022,71.45,71.45,75,69.25,75,75,73.09,2749578,2009.71,13535,894945,32.55
UGROCAP, EQ, 22-Mar-2022,182.95,183,189.55,182,182,184.25,185.95,68316,127.03,2716,35173,51.49
UGROCAP, N1, 22-Mar-2022,1002,1006,1006,1002.1,1004,1004,1003.7,200,2.01,13,200,100
UJAAS, BE, 22-Mar-2022,4.75,4.95,4.95,4.55,4.55,4.55,4.59,769219,35.3,1768, -, -
UJJIVAN, EQ, 22-Mar-2022,112.3,112.4,113.95,110.55,112.35,112.35,111.92,1209524,1353.67,6379,708095,58.54
UJJIVANSFB, EQ, 22-Mar-2022,16.7,16.7,16.8,16.4,16.65,16.6,16.57,1527811,253.14,4003,875750,57.32
ULTRACEMCO, EQ, 22-Mar-2022,6191.25,6160,6225.85,6059.1,6220,6211.6,6140.07,1073804,65932.3,70235,551912,51.4
UMANGDAIRY, EQ, 22-Mar-2022,64.9,65.05,65.35,64.15,64.6,64.8,64.67,4713,3.05,99,3285,69.7
UMESLTD, EQ, 22-Mar-2022,2.95,3.05,3.05,3.05,3.05,3.05,3.05,3829,0.12,16,3829,100
UNICHEMLAB, EQ, 22-Mar-2022,250.85,251,252.75,248.15,250,249.95,250.71,59660,149.57,7710,12015,20.14
UNIDT, EQ, 22-Mar-2022,498.15,505.6,515.75,497,500,502.2,508.22,48871,248.37,3869,14794,30.27
UNIENTER, EQ, 22-Mar-2022,136.9,136.9,139.9,135.7,139.5,138.7,138.12,13612,18.8,438,9176,67.41
UNIINFO, EQ, 22-Mar-2022,28.5,29.85,29.9,27.65,29.9,29.55,29.73,18355,5.46,67,16201,88.26
UNIONBANK, EQ, 22-Mar-2022,39.7,39.8,39.9,38.9,39.05,39,39.07,12718277,4968.79,18373,6838255,53.77
UNITECH, BZ, 22-Mar-2022,2.35,2.35,2.35,2.25,2.25,2.25,2.28,2129469,48.58,1568, -, -
UNITEDPOLY, BE, 22-Mar-2022,69,65.55,65.55,65.55,65.55,65.55,65.55,1953,1.28,30, -, -
UNITEDTEA, EQ, 22-Mar-2022,341.55,345.9,345.9,335.1,339.8,338.25,339.26,3504,11.89,237,2267,64.7
UNIVASTU, EQ, 22-Mar-2022,89.15,90.7,91.6,86.25,90.5,90.55,89.1,36323,32.37,737,14868,40.93
UNIVCABLES, EQ, 22-Mar-2022,140.7,140.75,143.35,139.35,140,139.85,140.56,6134,8.62,203,3439,56.06
UNIVPHOTO, EQ, 22-Mar-2022,568.5,571.95,571.95,550.75,551,553.1,557.67,13148,73.32,738,9029,68.67
UPL, EQ, 22-Mar-2022,775.9,775,787,771.05,780.1,780.95,779.99,2788207,21747.6,65476,918656,32.95
URJA, BE, 22-Mar-2022,17.85,17,18.7,17,18.7,18.7,17.67,2261250,399.5,10905, -, -
USHAMART, EQ, 22-Mar-2022,115,115,117.9,110,115.35,115.8,113.39,1567649,1777.51,13791,862816,55.04
UTIAMC, EQ, 22-Mar-2022,949.7,949.7,973.1,946.75,957,963.5,965.32,139680,1348.36,19872,75154,53.8
UTIBANKETF, EQ, 22-Mar-2022,36.05,36,36.69,35.55,36.69,36.63,36.12,3937,1.42,127,1815,46.1
UTINEXT50, EQ, 22-Mar-2022,42.53,42.53,42.8,41.95,42.63,42.31,42.18,24110,10.17,184,13708,56.86
UTINIFTETF, EQ, 22-Mar-2022,1809.83,1819.99,1840,1795.21,1820,1820.23,1807.7,1159,20.95,128,577,49.78
UTISENSETF, EQ, 22-Mar-2022,603.81,610.98,610.98,599,610,606.8,602.99,1913,11.54,123,1323,69.16
UTISXN50, EQ, 22-Mar-2022,48.02,46.58,48.5,46.58,48.41,48.41,47.81,1021,0.49,65,735,71.99
UTTAMSTL, BE, 22-Mar-2022,5.85,5.95,5.95,5.6,5.7,5.7,5.61,2861893,160.61,795, -, -
UTTAMSUGAR, EQ, 22-Mar-2022,241,241.95,244.9,237.35,240.9,240.75,241.06,217104,523.36,5621,46659,21.49
UWCSL, SM, 22-Mar-2022,39.6,41,41,41,41,41,41,4000,1.64,1,4000,100
V2RETAIL, EQ, 22-Mar-2022,142.05,142,143.65,140,140.05,140.05,141,23846,33.62,185,20390,85.51
VADILALIND, EQ, 22-Mar-2022,1405.4,1425,1449,1366.55,1390,1390.85,1394.35,11550,161.05,1670,6541,56.63
VAIBHAVGBL, EQ, 22-Mar-2022,405.75,405.75,408.55,398,400,399.45,402.18,127644,513.36,5657,74093,58.05
VAISHALI, EQ, 22-Mar-2022,63.55,66.6,72.25,63.8,65.1,64.7,67.76,3087383,2091.92,29441,997292,32.3
VAKRANGEE, EQ, 22-Mar-2022,32.15,32,32.2,31.7,31.85,31.85,31.93,2810509,897.26,5334,1796106,63.91
VALIANTORG, EQ, 22-Mar-2022,1033.8,1060,1090,1002,1007,1009.7,1046.84,760240,7958.5,62346,105851,13.92
VARDHACRLC, EQ, 22-Mar-2022,51.9,52.05,52.5,50.1,51,51.2,51.14,125005,63.93,1171,51056,40.84
VARDMNPOLY, EQ, 22-Mar-2022,27,27.55,27.75,26.15,27.45,27.05,27.02,19114,5.17,240,14720,77.01
VARROC, EQ, 22-Mar-2022,318.25,319,319.7,303,315,316,312.64,294579,920.97,11780,83333,28.29
VASCONEQ, EQ, 22-Mar-2022,24.9,25.05,26,24.95,25.55,25.5,25.37,487646,123.73,1438,340706,69.87
VASWANI, EQ, 22-Mar-2022,21.7,21.4,22.45,21.1,21.6,21.4,21.45,45396,9.74,315,31431,69.24
VBL, EQ, 22-Mar-2022,943.3,948,979,944.05,960,960.6,963.05,616992,5941.92,31586,233038,37.77
VCL, SM, 22-Mar-2022,112,113,115,112,112,112,114.56,30000,34.37,8,25000,83.33
VEDL, EQ, 22-Mar-2022,400.05,404.7,416,402,404.4,404.05,408.41,22136086,90405.8,185678,2667068,12.05
VENKEYS, EQ, 22-Mar-2022,2394.15,2410,2417.9,2356,2372,2379.35,2379.83,47401,1128.06,6409,12627,26.64
VENUSREM, EQ, 22-Mar-2022,309.15,313.8,313.8,301,301,302.45,304.98,41474,126.49,3085,19257,46.43
VERTOZ, EQ, 22-Mar-2022,98.25,100.25,100.25,94.5,95.9,96.4,96.46,40846,39.4,1244,27515,67.36
VESUVIUS, EQ, 22-Mar-2022,1027.7,1027,1046.4,967,998,997.2,995.39,19147,190.59,1527,10264,53.61
VETO, EQ, 22-Mar-2022,97.2,98.9,99.6,96,97,97,97.66,47255,46.15,1302,26242,55.53
VGUARD, EQ, 22-Mar-2022,215.3,214.5,215,212.4,213.9,213.9,213.73,163624,349.72,4548,103476,63.24
VHL, EQ, 22-Mar-2022,3633.8,3649.95,3649.95,3579.95,3613,3616.55,3613.71,213,7.7,85,173,81.22
VICEROY, BZ, 22-Mar-2022,4,4.05,4.05,3.85,4,3.9,3.93,17188,0.68,56, -, -
VIDHIING, EQ, 22-Mar-2022,388.1,391,435,389.75,427,426.2,422.1,324899,1371.41,15341,108651,33.44
VIJAYA, EQ, 22-Mar-2022,403.35,403.35,404.55,391,400,401.4,394.33,155442,612.95,4054,122710,78.94
VIJIFIN, BE, 22-Mar-2022,4.25,4.05,4.05,4.05,4.05,4.05,4.05,24196,0.98,167, -, -
VIKASECO, BE, 22-Mar-2022,5.8,5.55,5.9,5.55,5.7,5.85,5.75,7538111,433.59,7012, -, -
VIKASLIFE, BE, 22-Mar-2022,5.65,5.65,5.85,5.4,5.6,5.65,5.55,3693662,204.88,5824, -, -
VIKASPROP, BE, 22-Mar-2022,2,2.05,2.05,1.95,2.05,2,2.01,865868,17.38,815, -, -
VIKASWSP, BE, 22-Mar-2022,3.55,3.6,3.6,3.45,3.5,3.5,3.53,365396,12.9,447, -, -
VIMTALABS, EQ, 22-Mar-2022,333.05,335.2,342,331.55,337.5,336.5,338.01,28942,97.83,1529,17271,59.67
VINATIORGA, EQ, 22-Mar-2022,1962.75,1969.75,1977.5,1922.95,1929.1,1930.95,1943.1,8901,172.96,2326,3888,43.68
VINDHYATEL, EQ, 22-Mar-2022,1111,1111.25,1116.8,1088.15,1092.75,1095.15,1097.99,8209,90.13,1235,4681,57.02
